denoland/deno,209,832,8213,1526268721,1668739843
rust-lang/rust,104,3649,210290,1276723845,1668705331
wasmerio/wasmer,63,128,12484,1539286176,1668713696
tikv/tikv,181,455,6850,1452142924,1668679076
clap-rs/clap,225,207,6746,1424871393,1668701385
bytecodealliance/wasmtime,57,138,10548,1452645287,1668733658
rust-lang/rustfmt,91,223,5279,1422238597,1667709596
microsoft/onefuzz,89,123,1640,1595888612,1668721185
kata-containers/kata-containers,87,685,9608,1471561921,1668727131
obsproject/obs-studio,172,122,11915,1380595033,1662884650
netdata/netdata,68,1134,14635,1371494350,1668730693
swaywm/sway,80,200,6998,1438736566,1667497154
timescale/timescaledb,93,285,3680,1476839811,1668437784
citusdata/citus,132,375,6248,1455156332,1668524019
zephyrproject-rtos/zephyr,131,4077,72222,1428709477,1668528359
betaflight/betaflight,247,125,17863,1329385198,1668716471
wazuh/wazuh,86,336,26566,1127488204,1667984111
RIOT-OS/RIOT,150,410,41935,1285161042,1668689108
stellar/stellar-core,153,118,8137,1416849268,1668650132
nlohmann/json,55,144,4497,1372927743,1664704539
bitcoin/bitcoin,272,407,35839,1251603999,1668695061
opencv/opencv,118,718,32415,1273599840,1668672131
microsoft/terminal,107,944,3346,1502494553,1668559797
tensorflow/tensorflow,186,585,138914,1446856078,1668741067
grpc/grpc,228,426,52197,1416615376,1668737806
electron/electron,2045,740,26917,1363201925,1668725352
taichi-dev/taichi,111,244,9701,1479982284,1668735220
ClickHouse/ClickHouse,1540,1112,101403,1228129846,1668737398
envoyproxy/envoy,93,504,12702,1470668845,1668741795
osquery/osquery,123,103,6219,1406766919,1668529742
google/filament,114,150,5381,1533317902,1668497939
xbmc/xbmc,137,197,61639,1253670590,1668682445
keepassxreboot/keepassxc,54,304,4403,1281186644,1668162090
transmission/transmission,114,138,14993,1137087801,1668738234
minetest/minetest,57,495,10409,1290812541,1668622296
musescore/MuseScore,59,1221,28359,1337858643,1668708878
opencv/opencv,118,718,32415,1273599840,1668672131
PCSX2/pcsx2,1584,269,15599,1226013888,1668733946
NixOS/nix,101,227,12975,1047475944,1668594520
LMMS/lmms,61,138,7700,1127396992,1667795610
PX4/PX4-Autopilot,126,313,41526,1324322649,1668721861
canonical/multipass,90,214,5917,1512151602,1668626018
rapidsai/cudf,79,1033,35892,1490914716,1668739222
redpanda-data/redpanda,235,589,17973,1548696976,1668699042
MaaAssistantArknights/MaaAssistantArknights,224,149,4848,1625900530,1668695242
zeek/zeek,120,162,14114,1285645350,1668731320
sass/libsass,64,249,4194,1328050309,1662748863
wesnoth/wesnoth,224,149,81372,1063626761,1668265089
gnuradio/gnuradio,148,135,15190,1154580711,1667926027
StarRocks/starrocks,90,1168,5581,1630758799,1668735900
dbeaver/dbeaver,173,277,23541,1349249067,1668694388
alibaba/nacos,51,105,4406,1532104043,1668740898
halo-dev/halo,94,127,2319,1516529306,1668672261
apache/skywalking,54,245,7353,1446867037,1668688929
bazelbuild/bazel,183,568,34107,1424879120,1668721095
keycloak/keycloak,180,490,14980,1372772331,1668681501
material-components/material-components-android,66,107,4886,1481331995,1668039640
OpenAPITools/openapi-generator,70,853,17917,1309963516,1668704859
elastic/logstash,297,217,10318,1249434083,1668684297
quarkusio/quarkus,204,3094,34212,1529647528,1668722312
apache/pulsar,158,960,10815,1473225037,1668737595
grpc/grpc-java,131,107,5613,1399394516,1668628119
questdb/questdb,64,134,3828,1398727755,1668712963
OpenRefine/OpenRefine,55,318,7246,1272322742,1668714483
spring-projects/spring-security,248,131,12840,1079481437,1668722951
Graylog2/graylog2-server,318,704,21138,1274131694,1668697859
apache/beam,193,313,37665,1418496974,1668735494
MinecraftForge/MinecraftForge,76,148,8351,1310504540,1667938728
Alluxio/alluxio,116,223,33408,1356111826,1668712164
micronaut-projects/micronaut-core,140,228,12211,1488817346,1668700994
composer/composer,169,103,11995,1302017761,1668681294
monicahq/monica,86,132,3736,1487290904,1666123603
laravel/framework,858,185,34634,1357853339,1668701808
symfony/symfony,642,423,62452,1262615180,1668420816
nextcloud/server,824,1011,65046,1268221783,1668737608
matomo-org/matomo,711,514,28745,1185280402,1668666159
PHP-CS-Fixer/PHP-CS-Fixer,212,150,8843,1337149846,1668703845
yiisoft/yii2,67,141,20147,1302786315,1668689349
phalcon/cphalcon,83,161,16416,1326216470,1668296986
magento/magento2,154,1103,133134,1322666983,1668737225
woocommerce/woocommerce,607,770,49959,1312902978,1668708370
owncloud/core,475,2005,48894,1268221783,1668730726
Sylius/Sylius,225,266,28396,1315577544,1668671639
PrestaShop/PrestaShop,139,1835,80744,1302632680,1668703235
vimeo/psalm,381,347,11987,1452208163,1668540017
filamentphp/filament,539,249,9403,1583971985,1668714301
mautic/mautic,145,339,23550,1394744966,1668438713
hyperf/hyperf,183,167,7253,1545883054,1668677149
EasyCorp/EasyAdminBundle,237,269,5960,1421052182,1668158090
Dolibarr/dolibarr,154,142,115494,1020102817,1668730136
wp-graphql/wp-graphql,173,121,4724,1479963524,1668461125
glpi-project/glpi,149,150,27710,1075237398,1668697498
pimcore/pimcore,201,479,27963,1300967746,1668686879
mozilla-mobile/firefox-ios,98,185,10208,1415041667,1668711150
wordpress-mobile/WordPress-iOS,741,744,68301,1216831152,1668701998
tuist/tuist,125,137,6054,1523869262,1668677643
sveltejs/svelte,386,462,6891,1479256397,1668089707
vuejs/vue,287,104,3540,1460342848,1667997592
coder/code-server,91,131,3450,1549386939,1668450522
puppeteer/puppeteer,138,104,3061,1494368173,1668704760
vitejs/vite,285,432,4939,1587369610,1668721986
ant-design/ant-design,589,920,22879,1430995836,1668738593
apache/echarts,136,287,8952,1369993554,1668683327
microsoft/TypeScript,184,2959,34041,1404778096,1668728128
angular/angular,793,1809,25596,1411056721,1668598756
grafana/grafana,354,2534,39051,1359172859,1668717706
storybookjs/storybook,1381,103,45016,1449831241,1668721389
microsoft/vscode,209,3344,102756,1447421978,1668738967
vuejs/core,131,319,4606,1537371338,1668425031
pixijs/pixijs,192,132,6197,1358808050,1668698257
microsoft/playwright,87,150,9312,1573842764,1668742990
facebook/docusaurus,147,426,5382,1499448509,1668683301
facebook/jest,279,367,6606,1400085721,1668586672
ionic-team/ionic-framework,502,499,12033,1426541032,1668702015
react-hook-form/react-hook-form,625,164,3344,1551839385,1668719841
babel/babel,776,940,15544,1348476525,1668716247
vuetifyjs/vuetify,459,791,11816,1473640846,1668621470
apache/superset,319,357,12545,1435875419,1668734316
angular/angular-cli,695,1225,9945,1427164088,1668717485
hasura/graphql-engine,167,319,5687,1529847648,1668735180
prisma/prisma,144,632,8649,1556562936,1668713170
marmelab/react-admin,278,452,15467,1467727232,1668697245
NativeScript/NativeScript,202,193,7100,1394641618,1668658481
angular/components,335,2389,10353,1451933402,1668734372
pnpm/pnpm,910,240,7868,1453919695,1668689328
appsmithorg/appsmith,165,2483,11439,1548080388,1668734962
refined-github/refined-github,301,657,3245,1455554729,1668404844
directus/directus,299,1013,9678,1580929352,1668721553
lensapp/lens,213,668,3123,1542004503,1668708167
backstage/backstage,224,472,33583,1579940192,1668700198
jhipster/generator-jhipster,235,633,41350,1382386042,1668731141
darkreader/darkreader,56,181,6275,1416061372,1668699642
framer/motion,645,142,3534,1542362897,1668688271
nrwl/nx,399,1004,7159,1502374533,1668722976
teambit/bit,160,118,10926,1478190695,1668741838
eclipse-theia/theia,86,589,6211,1487947326,1668700901
elastic/kibana,298,6416,58472,1369213929,1668733721
the1812/Bilibili-Evolved,308,136,6988,1531727213,1666406355
mattermost/focalboard,85,594,3186,1602174087,1668686029
redwoodjs/redwood,230,241,7333,1560111539,1668711975
typescript-eslint/typescript-eslint,206,591,3327,1547401936,1668731627
electron-userland/electron-builder,747,180,2690,1432194302,1667499356
highcharts/highcharts,130,729,25724,1276258653,1668605901
tusen-ai/naive-ui,131,119,7977,1558680093,1668666633
VSCodeVim/Vim,232,179,6369,1447318944,1668706358
PostHog/posthog,80,530,9794,1579819587,1668726948
botpress/botpress,337,153,13280,1475691526,1668709250
gitpod-io/gitpod,77,582,8006,1598345162,1668632367
aws/aws-cdk,376,2399,10480,1507144957,1668743329
amplication/amplication,92,351,14110,1582710611,1668598680
vector-im/element-web,420,1071,12060,1433868042,1668714042
NG-ZORRO/ng-zorro-antd,133,248,2288,1502807004,1668650766
uber/baseweb,382,131,3251,1520622848,1668724515
ng-bootstrap/ng-bootstrap,131,166,2147,1442345862,1668682963
webdriverio/webdriverio,563,190,4703,1512243592,1668708266
akveo/nebular,75,131,2235,1461159132,1668684546
eclipse/che,275,564,9335,1455193165,1667392114
microsoft/azuredatastudio,141,1700,8651,1509584414,1668731465
software-mansion/react-native-reanimated,79,197,1371,1524648152,1668607547
getsentry/sentry-javascript,397,198,5605,1322544957,1668701399
angular/flex-layout,193,162,731,1478013630,1668702990
elastic/eui,478,343,4864,1484022474,1668723537
Shopify/polaris,514,243,8381,1466194037,1668715017
